trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1159087,969,4/12/2016 18:08,Beale at Market,56,4/12/2016 18:24,Embarcadero at Sansome,60,537,Subscriber,21701,Weekday
1159088,245,4/12/2016 18:09,Commercial at Montgomery,45,4/12/2016 18:13,Harry Bridges Plaza (Ferry Building),50,193,Subscriber,94105,Weekday
1159089,225,4/12/2016 18:09,San Francisco Caltrain (Townsend at 4th),70,4/12/2016 18:12,2nd at Townsend,61,439,Subscriber,94107,Weekday
1159090,189,4/12/2016 18:09,Market at 4th,76,4/12/2016 18:12,Yerba Buena Center of the Arts (3rd @ Howard),68,350,Subscriber,94110,Weekday
1159092,386,4/12/2016 18:09,Market at Sansome,77,4/12/2016 18:16,Washington at Kearny,46,516,Subscriber,94501,Weekday
1159093,819,4/12/2016 18:10,San Francisco Caltrain 2 (330 Townsend),69,4/12/2016 18:23,Market at 10th,67,292,Subscriber,27330,Weekday
1159094,184,4/12/2016 18:10,Embarcadero at Folsom,51,4/12/2016 18:13,Embarcadero at Bryant,54,393,Subscriber,94105,Weekday
1159095,711,4/12/2016 18:10,Temporary Transbay Terminal (Howard at Beale),55,4/12/2016 18:22,San Francisco Caltrain (Townsend at 4th),70,270,Subscriber,94133,Weekday
1159096,330,4/12/2016 18:10,Embarcadero at Bryant,54,4/12/2016 18:15,Harry Bridges Plaza (Ferry Building),50,498,Subscriber,94920,Weekday
1159097,215,4/12/2016 18:10,San Francisco Caltrain 2 (330 Townsend),69,4/12/2016 18:13,Townsend at 7th,65,621,Subscriber,94103,Weekday
1159098,340,4/12/2016 18:10,San Francisco Caltrain 2 (330 Townsend),69,4/12/2016 18:16,5th at Howard,57,300,Subscriber,94103,Weekday
1159099,357,4/12/2016 18:10,5th at Howard,57,4/12/2016 18:16,San Francisco Caltrain 2 (330 Townsend),69,428,Subscriber,94402,Weekday
1159100,587,4/12/2016 18:11,St James Park,13,4/12/2016 18:20,San Jose Diridon Caltrain Station,2,186,Subscriber,94403,Weekday
1159102,687,4/12/2016 18:12,2nd at Townsend,61,4/12/2016 18:23,Steuart at Market,74,582,Subscriber,94158,Weekday
1159103,322,4/12/2016 18:12,Powell Street BART,39,4/12/2016 18:17,Beale at Market,56,547,Subscriber,94501,Weekday
1159104,621,4/12/2016 18:13,Davis at Jackson,42,4/12/2016 18:23,San Francisco Caltrain 2 (330 Townsend),69,878,Subscriber,94030,Weekday
1159105,550,4/12/2016 18:13,2nd at South Park,64,4/12/2016 18:22,Powell at Post (Union Square),71,288,Subscriber,94107,Weekday
1159106,478,4/12/2016 18:13,2nd at Townsend,61,4/12/2016 18:21,Harry Bridges Plaza (Ferry Building),50,353,Subscriber,94960,Weekday
1159108,473,4/12/2016 18:14,2nd at Townsend,61,4/12/2016 18:22,Harry Bridges Plaza (Ferry Building),50,439,Subscriber,94960,Weekday
1159109,256,4/12/2016 18:14,Embarcadero at Bryant,54,4/12/2016 18:18,Beale at Market,56,447,Subscriber,94610,Weekday
1159110,454,4/12/2016 18:12,Mechanics Plaza (Market at Battery),75,4/12/2016 18:19,Embarcadero at Bryant,54,345,Subscriber,94709,Weekday
1159111,682,4/12/2016 18:14,Broadway St at Battery St,82,4/12/2016 18:25,San Francisco Caltrain (Townsend at 4th),70,533,Subscriber,95129,Weekday
1159112,193,4/12/2016 18:14,2nd at South Park,64,4/12/2016 18:17,Howard at 2nd,63,495,Subscriber,94002,Weekday
1159113,334,4/12/2016 18:14,Grant Avenue at Columbus Avenue,73,4/12/2016 18:20,Market at Sansome,77,630,Subscriber,94133,Weekday
1159115,564,4/12/2016 18:16,San Francisco Caltrain (Townsend at 4th),70,4/12/2016 18:25,Temporary Transbay Terminal (Howard at Beale),55,579,Subscriber,94611,Weekday
1159116,659,4/12/2016 18:16,South Van Ness at Market,66,4/12/2016 18:27,San Francisco Caltrain 2 (330 Townsend),69,69,Subscriber,94010,Weekday
1159118,650,4/12/2016 18:17,Market at Sansome,77,4/12/2016 18:28,Market at 10th,67,390,Subscriber,94103,Weekday
1159119,191,4/12/2016 18:18,Market at 10th,67,4/12/2016 18:21,Civic Center BART (7th at Market),72,259,Subscriber,94131,Weekday
