trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
971119,736,10/14/2015 18:20,San Jose Diridon Caltrain Station,2,10/14/2015 18:32,Ryland Park,84,39,Subscriber,95110,Weekday
971120,484,10/14/2015 18:20,Temporary Transbay Terminal (Howard at Beale),55,10/14/2015 18:28,San Francisco Caltrain 2 (330 Townsend),69,107,Subscriber,94401,Weekday
971121,298,10/14/2015 18:21,Post at Kearny,47,10/14/2015 18:26,Harry Bridges Plaza (Ferry Building),50,358,Subscriber,94705,Weekday
971122,407,10/14/2015 18:22,Commercial at Montgomery,45,10/14/2015 18:29,Powell Street BART,39,878,Subscriber,94122,Weekday
971123,238,10/14/2015 18:23,Mountain View City Hall,27,10/14/2015 18:27,Mountain View Caltrain Station,28,72,Subscriber,94107,Weekday
971124,987,10/14/2015 18:23,Embarcadero at Sansome,60,10/14/2015 18:40,Townsend at 7th,65,332,Subscriber,94102,Weekday
971129,229,10/14/2015 18:24,Post at Kearny,47,10/14/2015 18:28,Powell at Post (Union Square),71,482,Subscriber,95616,Weekday
971132,684,10/14/2015 18:25,Market at 4th,76,10/14/2015 18:37,Embarcadero at Bryant,54,390,Subscriber,94105,Weekday
971133,850,10/14/2015 18:25,Townsend at 7th,65,10/14/2015 18:39,Spear at Folsom,49,375,Subscriber,94105,Weekday
971138,2064,10/14/2015 18:26,Townsend at 7th,65,10/14/2015 19:01,Davis at Jackson,42,255,Subscriber,98033,Weekday
971139,385,10/14/2015 18:26,Yerba Buena Center of the Arts (3rd @ Howard),68,10/14/2015 18:33,Powell Street BART,39,380,Subscriber,94804,Weekday
971140,953,10/14/2015 18:28,Beale at Market,56,10/14/2015 18:43,Market at 10th,67,214,Subscriber,94103,Weekday
971146,649,10/14/2015 18:28,Market at 10th,67,10/14/2015 18:39,2nd at Folsom,62,483,Subscriber,94107,Weekday
971147,851,10/14/2015 18:28,2nd at Townsend,61,10/14/2015 18:43,Commercial at Montgomery,45,310,Subscriber,94611,Weekday
971150,355,10/14/2015 18:29,Townsend at 7th,65,10/14/2015 18:35,2nd at Townsend,61,408,Subscriber,94107,Weekday
971152,781,10/14/2015 18:30,Redwood City Caltrain Station,22,10/14/2015 18:43,Stanford in Redwood City,25,655,Subscriber,94063,Weekday
971155,1702,10/14/2015 18:31,Embarcadero at Sansome,60,10/14/2015 18:59,Embarcadero at Sansome,60,96,Customer,6012,Weekday
971156,1695,10/14/2015 18:31,Embarcadero at Sansome,60,10/14/2015 18:59,Embarcadero at Sansome,60,583,Customer,6012,Weekday
971158,881,10/14/2015 18:32,Commercial at Montgomery,45,10/14/2015 18:47,Townsend at 7th,65,497,Subscriber,94107,Weekday
971159,944,10/14/2015 18:32,Davis at Jackson,42,10/14/2015 18:48,San Francisco Caltrain (Townsend at 4th),70,393,Subscriber,94065,Weekday
971160,651,10/14/2015 18:33,Townsend at 7th,65,10/14/2015 18:44,Temporary Transbay Terminal (Howard at Beale),55,548,Subscriber,94103,Weekday
971161,255,10/14/2015 18:33,San Francisco Caltrain 2 (330 Townsend),69,10/14/2015 18:38,Townsend at 7th,65,356,Subscriber,94107,Weekday
971162,420,10/14/2015 18:34,San Jose Diridon Caltrain Station,2,10/14/2015 18:41,Paseo de San Antonio,7,60,Subscriber,95113,Weekday
971163,306,10/14/2015 18:35,Commercial at Montgomery,45,10/14/2015 18:40,Market at Sansome,77,651,Subscriber,94703,Weekday
971164,472,10/14/2015 18:36,Embarcadero at Folsom,51,10/14/2015 18:44,San Francisco Caltrain (Townsend at 4th),70,516,Subscriber,94403,Weekday
971165,767,10/14/2015 18:36,Embarcadero at Sansome,60,10/14/2015 18:49,Yerba Buena Center of the Arts (3rd @ Howard),68,464,Subscriber,94105,Weekday
971166,198,10/14/2015 18:37,Mountain View City Hall,27,10/14/2015 18:40,Mountain View Caltrain Station,28,561,Subscriber,94103,Weekday
971167,509,10/14/2015 18:37,Embarcadero at Sansome,60,10/14/2015 18:45,Harry Bridges Plaza (Ferry Building),50,285,Subscriber,94566,Weekday
971168,464,10/14/2015 18:37,Embarcadero at Sansome,60,10/14/2015 18:45,Steuart at Market,74,631,Subscriber,95051,Weekday
971169,384,10/14/2015 18:37,2nd at South Park,64,10/14/2015 18:44,Townsend at 7th,65,632,Subscriber,94105,Weekday
971170,446,10/14/2015 18:38,Broadway St at Battery St,82,10/14/2015 18:46,Market at Sansome,77,581,Subscriber,94605,Weekday
971171,676,10/14/2015 18:39,Temporary Transbay Terminal (Howard at Beale),55,10/14/2015 18:50,San Francisco Caltrain 2 (330 Townsend),69,266,Customer,nil,Weekday
971172,657,10/14/2015 18:40,Steuart at Market,74,10/14/2015 18:51,San Francisco Caltrain (Townsend at 4th),70,501,Subscriber,95126,Weekday
971173,720,10/14/2015 18:40,South Van Ness at Market,66,10/14/2015 18:52,San Francisco Caltrain 2 (330 Townsend),69,425,Subscriber,94065,Weekday
971174,648,10/14/2015 18:41,Embarcadero at Folsom,51,10/14/2015 18:51,Grant Avenue at Columbus Avenue,73,404,Subscriber,94105,Weekday
971175,178,10/14/2015 18:41,Mountain View City Hall,27,10/14/2015 18:44,Mountain View Caltrain Station,28,293,Subscriber,94110,Weekday
971176,270,10/14/2015 18:40,Howard at 2nd,63,10/14/2015 18:45,Mechanics Plaza (Market at Battery),75,463,Subscriber,94105,Weekday
971177,826,10/14/2015 18:42,Powell Street BART,39,10/14/2015 18:55,Townsend at 7th,65,380,Subscriber,94107,Weekday
971178,338,10/14/2015 18:42,Harry Bridges Plaza (Ferry Building),50,10/14/2015 18:48,Embarcadero at Sansome,60,358,Subscriber,94517,Weekday
971179,1017,10/14/2015 18:43,Embarcadero at Sansome,60,10/14/2015 19:00,Beale at Market,56,606,Customer,94510,Weekday
971180,1030,10/14/2015 18:43,Embarcadero at Sansome,60,10/14/2015 19:00,Beale at Market,56,423,Customer,94510,Weekday
971182,44753,10/14/2015 18:44,Townsend at 7th,65,10/15/2015 7:10,Townsend at 7th,65,413,Subscriber,94706,Weekday
971183,755,10/14/2015 18:45,Townsend at 7th,65,10/14/2015 18:57,Market at 4th,76,356,Subscriber,94103,Weekday
971184,536,10/14/2015 18:45,San Jose Diridon Caltrain Station,2,10/14/2015 18:54,MLK Library,11,675,Subscriber,95172,Weekday
971185,354,10/14/2015 18:45,South Van Ness at Market,66,10/14/2015 18:51,Powell Street BART,39,519,Subscriber,94702,Weekday
971186,694,10/14/2015 18:46,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:57,Harry Bridges Plaza (Ferry Building),50,394,Subscriber,94939,Weekday
971187,227,10/14/2015 18:46,Post at Kearny,47,10/14/2015 18:50,Clay at Battery,41,564,Subscriber,94107,Weekday
971188,242,10/14/2015 18:46,Mountain View City Hall,27,10/14/2015 18:50,Mountain View Caltrain Station,28,80,Subscriber,94107,Weekday
971189,563,10/14/2015 18:48,Commercial at Montgomery,45,10/14/2015 18:58,Embarcadero at Bryant,54,270,Subscriber,94105,Weekday
971191,409,10/14/2015 18:48,Steuart at Market,74,10/14/2015 18:55,Embarcadero at Sansome,60,335,Subscriber,94117,Weekday
971192,181,10/14/2015 18:49,Embarcadero at Vallejo,48,10/14/2015 18:52,Steuart at Market,74,535,Subscriber,94706,Weekday
971193,218,10/14/2015 18:49,Townsend at 7th,65,10/14/2015 18:53,San Francisco Caltrain 2 (330 Townsend),69,497,Subscriber,94118,Weekday
971194,454,10/14/2015 18:50,Market at 4th,76,10/14/2015 18:58,San Francisco Caltrain 2 (330 Townsend),69,454,Subscriber,94158,Weekday
