trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1065807,430,1/20/2016 15:05,2nd at Townsend,61,1/20/2016 15:12,Harry Bridges Plaza (Ferry Building),50,412,Subscriber,94945,Weekday
1065808,605,1/20/2016 15:06,Yerba Buena Center of the Arts (3rd @ Howard),68,1/20/2016 15:16,2nd at Townsend,61,409,Subscriber,94107,Weekday
1065809,689,1/20/2016 15:06,Steuart at Market,74,1/20/2016 15:18,San Francisco Caltrain (Townsend at 4th),70,465,Subscriber,95051,Weekday
1065813,392,1/20/2016 15:07,Embarcadero at Sansome,60,1/20/2016 15:14,Steuart at Market,74,388,Subscriber,94015,Weekday
1065820,575,1/20/2016 15:10,Embarcadero at Folsom,51,1/20/2016 15:20,San Francisco Caltrain (Townsend at 4th),70,590,Subscriber,94085,Weekday
1065823,266,1/20/2016 15:12,Steuart at Market,74,1/20/2016 15:16,Embarcadero at Vallejo,48,100,Subscriber,94115,Weekday
1065824,228,1/20/2016 15:14,Spear at Folsom,49,1/20/2016 15:18,Harry Bridges Plaza (Ferry Building),50,504,Subscriber,94103,Weekday
1065825,191,1/20/2016 15:16,Spear at Folsom,49,1/20/2016 15:19,Steuart at Market,74,456,Subscriber,94582,Weekday
1065826,19099,1/20/2016 15:18,Yerba Buena Center of the Arts (3rd @ Howard),68,1/20/2016 20:36,Market at 4th,76,403,Customer,nil,Weekday
1065827,691,1/20/2016 15:18,Temporary Transbay Terminal (Howard at Beale),55,1/20/2016 15:30,San Francisco Caltrain (Townsend at 4th),70,444,Subscriber,94030,Weekday
1065828,604,1/20/2016 15:23,Powell at Post (Union Square),71,1/20/2016 15:33,Harry Bridges Plaza (Ferry Building),50,586,Subscriber,94595,Weekday
1065830,796,1/20/2016 15:24,Harry Bridges Plaza (Ferry Building),50,1/20/2016 15:37,2nd at Townsend,61,290,Customer,nil,Weekday
1065831,791,1/20/2016 15:24,Harry Bridges Plaza (Ferry Building),50,1/20/2016 15:37,2nd at Townsend,61,322,Customer,nil,Weekday
1065832,283,1/20/2016 15:25,South Van Ness at Market,66,1/20/2016 15:30,Powell Street BART,39,447,Subscriber,94596,Weekday
1065833,122,1/20/2016 15:25,2nd at South Park,64,1/20/2016 15:27,2nd at Townsend,61,593,Subscriber,94611,Weekday
